songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,46,44,2,4,7,4,0,8,8,3,0,10,10,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.7625344000407,895.7625344000407,895.7625344000407,895.7625344000407,895.7625344000407,0.01512120000552386,895.7625344000407,True,0.10555555555555556,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,6,2,12,14,18,22,0,8,8,3,0,11,11,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.81232550001,897.81232550001,897.81232550001,897.81232550001,897.81232550001,0.01592569996137172,897.81232550001,True,-0.09722222222222222,-0.39351851851851855,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,58,11,47,50,49,37,0,8,8,3,0,12,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.7956121000461,899.7956121000461,899.7956121000461,899.7956121000461,899.7956121000461,0.017726999998558313,899.7956121000461,True,-0.30833333333333335,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,54,53,107,112,115,110,0,8,8,3,0,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.3776165000163,907.3776165000163,907.3776165000163,907.3776165000163,907.3776165000163,0.012997399957384914,907.3776165000163,True,-0.10185185185185185,-0.39444444444444443,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,6,10,60,68,63,67,0,8,8,3,0,14,14,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.9938736000331,909.9938736000331,909.9938736000331,909.9938736000331,909.9938736000331,0.015192100021522492,909.9938736000331,True,-0.29259259259259257,-0.4074074074074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,14,2,28,34,38,42,0,8,8,3,0,15,15,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.7104960000142,911.7104960000142,911.7104960000142,911.7104960000142,911.7104960000142,0.014458299963735044,911.7104960000142,True,0.09814814814814815,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,19,190,197,199,191,0,8,8,3,0,16,16,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.4097676000092,915.4097676000092,915.4097676000092,915.4097676000092,915.4097676000092,0.012970999989192933,915.4097676000092,True,-0.29074074074074074,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,53,21,74,77,75,77,0,8,8,3,0,17,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.6270288000233,917.6270288000233,917.6270288000233,917.6270288000233,917.6270288000233,0.015883099986240268,917.6270288000233,True,-0.30648148148148147,-0.3861111111111111,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,6,10,60,61,68,70,0,8,8,3,0,18,18,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.742556000012,919.742556000012,919.742556000012,919.742556000012,919.742556000012,0.010674500023014843,919.742556000012,True,-0.10092592592592593,-0.3972222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,44,21,65,68,75,72,0,8,8,3,0,19,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.559588300006,921.559588300006,921.559588300006,921.559588300006,921.559588300006,0.015683199977502227,921.559588300006,True,0.09351851851851851,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,54,21,75,82,78,77,0,8,8,3,0,20,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.7255238000071,924.7255238000071,924.7255238000071,924.7255238000071,924.7255238000071,0.014310500002466142,924.7255238000071,True,-0.29074074074074074,-0.4027777777777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,5,11,55,56,63,57,0,8,8,3,0,21,21,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.191380000033,928.191380000033,928.191380000033,928.191380000033,928.191380000033,0.013419599970802665,928.191380000033,True,-0.31296296296296294,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,44,26,70,77,79,78,0,8,8,3,0,22,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.9077361000236,929.9077361000236,929.9077361000236,929.9077361000236,929.9077361000236,0.013037299970164895,929.9077361000236,True,0.11018518518518519,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,44,26,18,22,25,8,0,8,8,3,0,23,23,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.024164500006,932.024164500006,932.024164500006,932.024164500006,932.024164500006,0.014495800016447902,932.024164500006,True,-0.30462962962962964,-0.387037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,10,110,114,115,111,0,8,8,3,0,24,24,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.1064012999996,938.1064012999996,938.1064012999996,938.1064012999996,938.1064012999996,0.016640900052152574,938.1064012999996,True,-0.30925925925925923,-0.3962962962962963,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,58,13,71,79,76,80,0,8,8,3,0,25,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.6393766000401,941.6393766000401,941.6393766000401,941.6393766000401,941.6393766000401,0.012550299987196922,941.6393766000401,True,-0.31666666666666665,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,46,44,90,95,100,91,0,8,8,3,0,26,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.1048364000162,954.1048364000162,954.1048364000162,954.1048364000162,954.1048364000162,0.015585499990265816,954.1048364000162,False,-0.09259259259259259,-0.3907407407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,5,55,61,63,61,0,8,8,3,0,27,27,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.070800400048,956.070800400048,956.070800400048,956.070800400048,956.070800400048,0.011130600003525615,956.070800400048,True,-0.29907407407407405,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,49,44,93,101,97,103,0,9,9,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,964.6530342000187,0.010593699989840388,-0.12037037037037036,-0.4,1,0,0,969.152305399999,969.152305399999,969.152305399999,969.152305399999,969.152305399999,0.021109600027557462,969.152305399999,True,-0.09166666666666666,-0.4009259259259259,1,0,0,ansTwo,959.6370197000215,964.6530342000187,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,54,54,108,111,113,117,0,9,9,2,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.9349003000534,978.9349003000534,978.9349003000534,978.9349003000534,978.9349003000534,0.011006099986843765,978.9349003000534,True,-0.30092592592592593,-0.4074074074074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,14,10,140,144,146,143,0,9,9,2,0,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.8837351000402,981.8837351000402,981.8837351000402,981.8837351000402,981.8837351000402,0.014545499987434596,981.8837351000402,True,0.11018518518518519,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,62,58,4,5,9,6,0,9,9,2,0,3,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.6500806000549,983.6500806000549,983.6500806000549,983.6500806000549,983.6500806000549,0.014843699987977743,983.6500806000549,True,0.1,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,14,140,150,148,141,0,9,9,2,0,4,4,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.033107700001,987.033107700001,987.033107700001,987.033107700001,987.033107700001,0.013060999976005405,987.033107700001,True,-0.3037037037037037,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,58,26,84,87,91,95,0,9,9,2,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0160401000176,989.0160401000176,989.0160401000176,989.0160401000176,989.0160401000176,0.015830300049856305,989.0160401000176,True,-0.10648148148148148,-0.39444444444444443,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,14,2,28,34,38,42,0,9,9,2,0,6,6,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.4338910000515,994.4338910000515,994.4338910000515,994.4338910000515,994.4338910000515,0.013853800017386675,994.4338910000515,True,-0.10555555555555556,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,57,54,111,115,118,112,0,9,9,2,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.8981323000044,997.8981323000044,997.8981323000044,997.8981323000044,997.8981323000044,0.014946200011763722,997.8981323000044,True,-0.1,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,58,54,4,9,8,7,0,9,9,2,0,8,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.1645943000331,1000.1645943000331,1000.1645943000331,1000.1645943000331,1000.1645943000331,0.010885199997574091,1000.1645943000331,True,0.1,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,57,53,110,114,116,112,0,9,9,2,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.9664175000507,1003.9664175000507,1003.9664175000507,1003.9664175000507,1003.9664175000507,0.015028599998913705,1003.9664175000507,True,0.10833333333333334,-0.3888888888888889,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,19,10,190,200,202,194,0,9,9,2,0,10,10,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0147354000364,1008.0147354000364,1008.0147354000364,1008.0147354000364,1008.0147354000364,0.01688460004515946,1008.0147354000364,True,-0.10555555555555556,-0.4046296296296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,54,54,0,1,3,2,0,9,9,2,0,11,11,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.6297979000374,1009.6297979000374,1009.6297979000374,1009.6297979000374,1009.6297979000374,0.01333889999659732,1009.6297979000374,True,-0.3037037037037037,-0.3888888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,44,21,23,28,30,24,0,9,9,2,0,12,12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0804202000145,1012.0804202000145,1012.0804202000145,1012.0804202000145,1012.0804202000145,0.017272900033276528,1012.0804202000145,True,-0.1037037037037037,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,63,58,5,7,10,11,0,9,9,2,0,13,13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.7123148000101,1016.7123148000101,1016.7123148000101,1016.7123148000101,1016.7123148000101,0.01462179998634383,1016.7123148000101,True,-0.3055555555555556,-0.39166666666666666,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,11,10,110,112,114,115,0,9,9,2,0,14,14,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.8285133000463,1022.8285133000463,1022.8285133000463,1022.8285133000463,1022.8285133000463,0.016193099960219115,1022.8285133000463,True,0.11018518518518519,-0.3888888888888889,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,56,53,3,11,10,8,0,9,9,2,0,15,15,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0110297000501,1025.0110297000501,1025.0110297000501,1025.0110297000501,1025.0110297000501,0.01570500002708286,1025.0110297000501,True,-0.30648148148148147,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,19,95,102,96,100,0,9,9,2,0,16,16,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.2106636000099,1027.2106636000099,1027.2106636000099,1027.2106636000099,1027.2106636000099,0.01643219997640699,1027.2106636000099,True,-0.10185185185185185,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,19,190,192,194,195,0,9,9,2,0,17,17,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.1933883000165,1032.1933883000165,1032.1933883000165,1032.1933883000165,1032.1933883000165,0.013964299985673279,1032.1933883000165,True,0.10555555555555556,-0.3888888888888889,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,11,55,60,61,65,0,9,9,2,0,18,18,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.9100764000323,1033.9100764000323,1033.9100764000323,1033.9100764000323,1033.9100764000323,0.015402499993797392,1033.9100764000323,True,-0.1037037037037037,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,54,53,107,112,115,110,0,9,9,2,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.6773700000485,1035.6773700000485,1035.6773700000485,1035.6773700000485,1035.6773700000485,0.015763500006869435,1035.6773700000485,True,-0.29259259259259257,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,6,5,30,40,36,38,0,9,9,2,0,20,20,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.8591899000457,1037.8591899000457,1037.8591899000457,1037.8591899000457,1037.8591899000457,0.013400900003034621,1037.8591899000457,True,-0.2898148148148148,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,49,44,5,6,13,11,0,9,9,2,0,21,21,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.9094467000104,1039.9094467000104,1039.9094467000104,1039.9094467000104,1039.9094467000104,0.013632600021082908,1039.9094467000104,True,0.09537037037037037,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,19,10,190,195,197,195,0,9,9,2,0,22,22,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.6093552000239,1042.6093552000239,1042.6093552000239,1042.6093552000239,1042.6093552000239,0.01632599998265505,1042.6093552000239,True,-0.09074074074074075,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,53,26,27,31,29,34,0,9,9,2,0,23,23,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.2419238000293,1044.2419238000293,1044.2419238000293,1044.2419238000293,1044.2419238000293,0.010539800045080483,1044.2419238000293,True,0.10925925925925926,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,63,58,121,127,129,133,0,9,9,2,0,24,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.1240628000232,1051.1240628000232,1051.1240628000232,1051.1240628000232,1051.1240628000232,0.014054800034500659,1051.1240628000232,True,0.11666666666666667,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,6,30,36,38,42,0,9,9,2,0,25,25,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.273626100039,1054.273626100039,1054.273626100039,1054.273626100039,1054.273626100039,0.012111699965316802,1054.273626100039,True,-0.10092592592592593,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,11,55,56,63,57,0,9,9,2,0,26,26,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.006635400001,1056.006635400001,1056.006635400001,1056.006635400001,1056.006635400001,0.0157924999948591,1056.006635400001,True,-0.10185185185185185,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,60,58,118,122,119,123,0,9,9,2,0,27,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.8230159000377,1057.8230159000377,1057.8230159000377,1057.8230159000377,1057.8230159000377,0.012138399994000793,1057.8230159000377,True,-0.1037037037037037,-0.38425925925925924,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.9227229000535,1066.9219242000254,1066.9219242000254,0.01171210000757128,-0.1037037037037037,-0.38425925925925924,1,0,0,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.3183679000358,3.0099996365606785e-05,-0.1037037037037037,-0.38425925925925924,1,0,0,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
